tic,datadate,Net_Income,Interest_Expense,Income_Taxes,Depreciation_Amortization,EBITDA,Market_Value,Short_Term_Debt,Long_Term_Debt,Cash,EV
MCK,2020-12-31,-6226.0,55.0,-1189.0,227.0,-7133.0,27653.28,1313.0,8214.0,3732.0,33448.28
MCK,2021-03-31,666.0,52.0,316.0,221.0,1255.0,30816.32,1132.0,8273.0,6396.0,33825.32
MCK,2021-06-30,486.0,49.0,26.0,218.0,779.0,29580.047,1144.0,8312.0,2535.0,36501.047
MCK,2021-09-30,267.0,45.0,132.0,195.0,639.0,30441.7372,387.0,7551.0,2533.0,35846.7372
MCK,2021-12-31,-7.0,41.0,238.0,185.0,457.0,37235.2889,1104.0,6909.0,3159.0,42089.2889
MCK,2022-03-31,368.0,43.0,240.0,162.0,813.0,44388.85,1096.0,6446.0,3935.0,47995.85
MCK,2022-06-30,768.0,45.0,199.0,148.0,1160.0,46974.24,1092.0,6340.0,2340.0,52066.24
MCK,2022-09-30,926.0,55.0,271.0,151.0,1403.0,48191.1869,1084.0,6128.0,2958.0,52445.1869
MCK,2022-12-31,1079.0,69.0,329.0,148.0,1625.0,51368.5577,1313.0,6862.0,2778.0,56765.5577
MCK,2023-03-31,787.0,70.0,106.0,161.0,1124.0,48422.8,1267.0,6028.0,4679.0,51038.8
MCK,2023-06-30,958.0,51.0,94.0,159.0,1262.0,57644.9736,350.0,7073.0,2637.0,62430.9736
MCK,2023-09-30,664.0,55.0,213.0,157.0,1089.0,57862.0107,345.0,6971.0,2524.0,62654.0107
MCK,2023-12-31,589.0,58.0,-18.0,159.0,788.0,60839.2758,562.0,7046.0,1983.0,66464.2758
MCK,2024-03-31,791.0,75.0,340.0,160.0,1366.0,69790.5,345.0,7045.0,4585.0,72595.5
MCK,2024-06-30,915.0,70.0,124.0,169.0,1278.0,75925.2,347.0,7050.0,2304.0,81018.2
MCK,2024-09-30,241.0,72.0,247.0,163.0,723.0,62791.34,296.0,6923.0,2511.0,67499.34
