tic,datadate,Net_Income,Interest_Expense,Income_Taxes,Depreciation_Amortization,EBITDA,Market_Value,Short_Term_Debt,Long_Term_Debt,Cash,EV,EBITDA_Pct_Change,EV_Pct_Change
UNH,2012-06-30,1337.0,153.0,736.0,326.0,2552.0,59904.0,1461.0,11156.0,14430.0,58091.0,-2.3344814389590463,-2.225135163975822
UNH,2012-09-30,1557.0,158.0,895.0,317.0,2927.0,56074.92,1852.0,11146.0,11954.0,57118.92,14.694357366771161,-1.6733745330602012
UNH,2012-12-31,1244.0,173.0,684.0,370.0,2471.0,55270.56,2713.0,14041.0,11437.0,60587.56,-15.579091219678853,6.0726638388820975
UNH,2013-03-31,1192.0,178.0,721.0,336.0,2427.0,57953.73,2390.0,15659.0,13057.0,62945.73000000001,-1.780655605018211,3.892168623393988
UNH,2013-06-30,1436.0,176.0,789.0,340.0,2741.0,65872.88,1086.0,15543.0,10097.0,72404.88,12.937783271528636,15.027468900591012
UNH,2013-09-30,1570.0,178.0,883.0,349.0,2980.0,71466.78,1895.0,14888.0,10719.0,77530.78,8.719445457862097,7.079495194246577
UNH,2013-12-31,1427.0,176.0,849.0,350.0,2802.0,74396.4,1969.0,14891.0,9213.0,82043.4,-5.9731543624161105,5.820423836829702
UNH,2014-03-31,1099.0,160.0,795.0,360.0,2414.0,80678.16,2241.0,14524.0,9383.0,88060.16,-13.847251962883655,7.333630736902674
UNH,2014-06-30,1408.0,155.0,989.0,364.0,2916.0,79542.75,2117.0,14630.0,8289.0,88000.75,20.795360397680195,-0.0674652419436983
UNH,2014-09-30,1602.0,152.0,1149.0,373.0,3276.0,82972.5,2925.0,14592.0,9212.0,91277.5,12.34567901234569,3.7235478106720787
UNH,2014-12-31,1510.0,151.0,1104.0,381.0,3146.0,96439.86,1399.0,16007.0,9236.0,104609.86,-3.9682539682539653,14.606403549615177
UNH,2015-03-31,1413.0,150.0,1077.0,378.0,3018.0,112612.08,2797.0,15577.0,10430.0,120556.08,-4.068658614113163,15.243515286226362
UNH,2015-06-30,1585.0,151.0,1159.0,379.0,3274.0,116144.0,2693.0,15378.0,9802.0,124413.0,8.482438701126572,3.1992745616811646
UNH,2015-09-30,1597.0,229.0,1171.0,452.0,3449.0,110557.53,5767.0,26015.0,9925.0,132414.53,5.34514355528406,6.431425976385108
UNH,2015-12-31,1218.0,260.0,956.0,484.0,2918.0,112110.92,6634.0,25460.0,12911.0,131293.91999999998,-15.395766888953322,-0.8462893007285643
UNH,2016-03-31,1611.0,259.0,1074.0,502.0,3446.0,122970.6,6504.0,27218.0,13014.0,143678.6,18.094585332419456,9.432790185562311
UNH,2016-06-30,1754.0,271.0,1172.0,511.0,3708.0,134281.2,6364.0,26834.0,10974.0,156505.2,7.603017991874639,8.927286318213024
UNH,2016-09-30,1968.0,269.0,1333.0,515.0,4085.0,133280.0,7202.0,26022.0,15667.0,150837.0,10.167206040992438,-3.621732696421598
UNH,2016-12-31,1684.0,268.0,1211.0,527.0,3690.0,152358.08,7193.0,25777.0,13275.0,172053.08,-9.669522643818851,14.0655674668682
UNH,2017-03-31,2172.0,283.0,939.0,533.0,3927.0,158269.65,7747.0,26154.0,19352.0,172818.65,6.422764227642275,0.44496152001463063
UNH,2017-06-30,2284.0,301.0,1080.0,556.0,4221.0,178930.3,5739.0,26197.0,17970.0,192896.3,7.4866310160427885,11.617756532642742
UNH,2017-09-30,2485.0,294.0,1233.0,578.0,4590.0,189778.65,4539.0,24723.0,19794.0,199246.65,8.742004264392333,3.292105654696331
UNH,2017-12-31,3617.0,308.0,-52.0,578.0,4451.0,213625.74,2857.0,28835.0,15490.0,229827.74,-3.02832244008715,15.348358429112864
UNH,2018-03-31,2836.0,329.0,800.0,582.0,4547.0,205868.0,7379.0,28206.0,22041.0,219412.0,2.1568186924286747,-4.5319768623230505
UNH,2018-06-30,2922.0,344.0,850.0,598.0,4714.0,236017.08,2959.0,32096.0,21860.0,249212.07999999996,3.672751264570051,13.581791333199632
UNH,2018-09-30,3188.0,353.0,953.0,611.0,5105.0,255930.48,1500.0,32053.0,13849.0,275634.48,8.294442087399245,10.602375294167121
UNH,2018-12-31,3040.0,374.0,959.0,637.0,5010.0,239155.2,1973.0,34581.0,14324.0,261385.2,-1.86092066601371,-5.169628995617659
UNH,2019-03-31,3467.0,400.0,875.0,639.0,5381.0,235638.78,3919.0,34419.0,15710.0,258266.78000000003,7.40518962075849,-1.193036178023843
UNH,2019-06-30,3293.0,418.0,941.0,654.0,5306.0,231321.48,7800.0,34473.0,17269.0,256325.48,-1.3937929752834033,-0.7516646159448026
UNH,2019-09-30,3538.0,449.0,936.0,709.0,5632.0,205802.04,6387.0,38507.0,15818.0,234878.04,6.143987938183182,-8.367268053101862
UNH,2019-12-31,3541.0,437.0,990.0,718.0,5686.0,278693.04,3870.0,36808.0,14245.0,305126.04,0.9588068181818121,29.908287722428195
UNH,2020-03-31,3382.0,437.0,1094.0,723.0,5636.0,236162.86,15828.0,35779.0,24445.0,263324.86,-0.8793527963418923,-13.699643596462629
UNH,2020-06-30,6637.0,430.0,2115.0,717.0,9899.0,280202.5,6156.0,39901.0,25593.0,300666.5,75.63875088715402,14.18082591974037
UNH,2020-09-30,3172.0,395.0,1000.0,719.0,5286.0,295869.73,3899.0,39895.0,20809.0,318854.73,-46.600666734013544,6.049303796731587
UNH,2020-12-31,2212.0,401.0,764.0,732.0,4109.0,331743.28,4819.0,38648.0,19781.0,355429.28,-22.266363980325387,11.47059979320364
UNH,2021-03-31,4862.0,397.0,1364.0,758.0,7381.0,351234.08,8838.0,37420.0,22917.0,374575.08,79.6300803115113,5.386669325610982
UNH,2021-06-30,4266.0,410.0,1196.0,778.0,6650.0,377614.92,3868.0,44348.0,22561.0,403269.92,-9.903807072212434,7.6606377551864835
UNH,2021-09-30,4086.0,422.0,1099.0,796.0,6403.0,368077.08,3620.0,43345.0,23871.0,391171.08,-3.7142857142857144,-3.000184095059699
UNH,2021-12-31,4071.0,431.0,919.0,771.0,6192.0,472513.74,3620.0,42383.0,23907.0,494609.74,-3.2953303139153567,26.443330115304022
